"createdAt","processingDuration"
"2023-07-31 09:25:25.180113","11.416028"
"2023-07-31 09:25:26.174236","12.085444"
"2023-07-31 09:25:27.170925","12.45372"
"2023-07-31 09:25:28.172115","12.378211"
"2023-07-31 09:25:29.180052","14.68026"
"2023-07-31 09:25:30.184081","13.627216"
"2023-07-31 09:25:31.172805","13.073416"
"2023-07-31 09:25:32.166799","13.277775"
"2023-07-31 09:25:33.172469","13.881846"
"2023-07-31 09:25:34.177656","12.329887"
"2023-07-31 09:25:35.179421","12.093615"
"2023-07-31 09:25:36.180447","12.519595"
"2023-07-31 09:25:37.163629","13.072111"
"2023-07-31 09:25:38.169302","13.320742"
"2023-07-31 09:25:39.170149","12.189755"
"2023-07-31 09:25:40.164753","12.634246"
"2023-07-31 09:25:41.168063","12.763891"
"2023-07-31 09:25:42.184773","17.978217"
"2023-07-31 09:25:43.170112","12.095235"
"2023-07-31 09:25:44.16905","14.942967"
"2023-07-31 09:25:45.167494","15.93537"
"2023-07-31 09:25:46.171578","11.600655"
"2023-07-31 09:25:47.171382","11.752798"
"2023-07-31 09:25:48.173289","12.436023"
"2023-07-31 09:25:49.170785","17.628333"
"2023-07-31 09:25:50.163471","20.395682"
"2023-07-31 09:25:51.17504","12.725066"
"2023-07-31 09:25:52.174513","22.033875"
"2023-07-31 09:25:53.170274","25.816309"
"2023-07-31 09:25:54.167994","24.329952"
"2023-07-31 09:25:55.177606","24.943501"
"2023-07-31 09:25:56.169771","21.767898"
"2023-07-31 09:25:57.167126","11.720351"
"2023-07-31 09:25:58.180652","12.909094"
"2023-07-31 09:25:59.173176","12.188618"
"2023-07-31 09:26:00.178984","14.02117"
"2023-07-31 09:26:01.172732","15.522776"
"2023-07-31 09:26:02.168898","18.459633"
"2023-07-31 09:26:03.178918","13.422434"
"2023-07-31 09:26:04.175637","14.7166"
"2023-07-31 09:26:05.172114","15.495991"
"2023-07-31 09:26:06.171229","14.661812"
"2023-07-31 09:26:07.172944","13.339278"
"2023-07-31 09:26:08.174495","13.989193"
"2023-07-31 09:26:09.171939","13.219917"
"2023-07-31 09:26:10.173734","13.065612"
