"createdAt","processingDuration"
"2023-07-31 09:52:23.534108","13.224205"
"2023-07-31 09:52:24.5356","17.52053"
"2023-07-31 09:52:25.525072","13.790578"
"2023-07-31 09:52:26.528589","13.249885"
"2023-07-31 09:52:27.532859","13.786767"
"2023-07-31 09:52:28.531","15.803211"
"2023-07-31 09:52:29.52332","15.304651"
"2023-07-31 09:52:30.540651","13.704651"
"2023-07-31 09:52:31.530692","13.659634"
"2023-07-31 09:52:32.528974","11.829106"
"2023-07-31 09:52:33.531096","13.838777"
"2023-07-31 09:52:34.52152","15.828621"
"2023-07-31 09:52:35.533317","11.877304"
"2023-07-31 09:52:36.52486","22.953477"
"2023-07-31 09:52:37.548679","14.770845"
"2023-07-31 09:52:38.542761","16.727734"
"2023-07-31 09:52:39.531305","13.554946"
"2023-07-31 09:52:40.529454","32.422734"
"2023-07-31 09:52:41.523837","35.249893"
"2023-07-31 09:52:42.525771","30.832723"
"2023-07-31 09:52:43.532513","11.760756"
"2023-07-31 09:52:44.524449","11.950959"
"2023-07-31 09:52:45.537227","35.616679"
"2023-07-31 09:52:46.529608","38.041727"
"2023-07-31 09:52:47.52612","40.082545"
"2023-07-31 09:52:48.532692","36.501538"
"2023-07-31 09:52:49.540234","34.892332"
"2023-07-31 09:52:50.527826","11.480381"
"2023-07-31 09:52:51.530062","34.001101"
"2023-07-31 09:52:52.53577","11.446228"
"2023-07-31 09:52:53.532368","11.542295"
"2023-07-31 09:52:54.536496","11.370443"
"2023-07-31 09:52:55.532695","12.303616"
"2023-07-31 09:52:56.523574","11.643462"
"2023-07-31 09:52:57.542631","12.811939"
"2023-07-31 09:52:58.531893","11.726868"
"2023-07-31 09:52:59.530057","13.201982"
"2023-07-31 09:53:00.533589","11.476986"
"2023-07-31 09:53:01.524017","11.993893"
"2023-07-31 09:53:02.538972","14.352794"
"2023-07-31 09:53:03.52561","13.291775"
"2023-07-31 09:53:04.519446","11.56213"
"2023-07-31 09:53:05.519734","12.981547"
"2023-07-31 09:53:06.529597","14.686344"
"2023-07-31 09:53:07.528351","13.68209"
"2023-07-31 09:53:08.530063","12.630357"
"2023-07-31 09:53:09.52635","13.257585"
"2023-07-31 09:53:10.523163","15.775138"
"2023-07-31 09:53:11.521527","16.202449"
"2023-07-31 09:53:12.533195","15.254828"
"2023-07-31 09:53:13.530434","17.73909"
"2023-07-31 09:53:14.542496","22.053519"
"2023-07-31 09:53:15.53237","12.328359"
"2023-07-31 09:53:16.531247","20.024457"
"2023-07-31 09:53:17.527855","11.867401"
"2023-07-31 09:53:18.531493","14.198275"
"2023-07-31 09:53:19.529475","12.637654"
"2023-07-31 09:53:20.527323","12.69606"
"2023-07-31 09:53:21.527472","11.810545"
"2023-07-31 09:53:22.526935","14.007065"
"2023-07-31 09:53:23.519856","13.330693"
"2023-07-31 09:53:24.53423","12.067984"
"2023-07-31 09:53:25.544507","11.726179"
"2023-07-31 09:53:26.533922","15.723055"
"2023-07-31 09:53:27.536646","18.269184"
"2023-07-31 09:53:28.528046","12.224304"
"2023-07-31 09:53:29.530006","12.000522"
"2023-07-31 09:53:30.531685","14.014636"
"2023-07-31 09:53:31.539502","15.36513"
"2023-07-31 09:53:32.541235","11.99074"
"2023-07-31 09:53:33.528049","13.438503"
"2023-07-31 09:53:34.526742","12.71759"
"2023-07-31 09:53:35.524978","21.43304"
"2023-07-31 09:53:36.522108","20.019448"
"2023-07-31 09:53:37.536678","23.647418"
"2023-07-31 09:53:38.538614","12.714848"
"2023-07-31 09:53:39.520556","27.433751"
"2023-07-31 09:53:40.533594","89.995847"
"2023-07-31 09:53:41.523748","85.812409"
"2023-07-31 09:53:42.540158","162.731679"
"2023-07-31 09:53:43.527428","170.521067"
"2023-07-31 09:53:44.533877","225.026905"
"2023-07-31 09:53:45.534696","231.166059"
"2023-07-31 09:53:46.525995","201.005596"
"2023-07-31 09:53:47.522874","226.114038"
"2023-07-31 09:53:48.537412","307.034569"
"2023-07-31 09:53:49.534771","273.422634"
"2023-07-31 09:53:50.528736","226.806889"
"2023-07-31 09:53:51.532207","229.490912"
"2023-07-31 09:53:52.517737",NULL
"2023-07-31 09:53:53.529688","272.876773"
"2023-07-31 09:53:54.525018","294.866356"
"2023-07-31 09:53:55.529435","298.307096"
"2023-07-31 09:53:56.528308",NULL
"2023-07-31 09:53:57.526382",NULL
"2023-07-31 09:53:58.568514","286.19711"
"2023-07-31 09:53:59.525323","313.396684"
"2023-07-31 09:54:00.529177",NULL
"2023-07-31 09:54:01.554421",NULL
"2023-07-31 09:54:02.530037",NULL
"2023-07-31 09:54:03.533265",NULL
"2023-07-31 09:54:04.524684",NULL
"2023-07-31 09:54:05.512486",NULL
"2023-07-31 09:54:06.522283",NULL
"2023-07-31 09:54:07.532893",NULL
"2023-07-31 09:54:08.540212",NULL
"2023-07-31 09:54:09.534511",NULL
"2023-07-31 09:54:10.531406",NULL
"2023-07-31 09:54:11.544614",NULL
"2023-07-31 09:54:12.533591",NULL
"2023-07-31 09:54:13.525937",NULL
"2023-07-31 09:54:14.533613",NULL
"2023-07-31 09:54:15.530445","195.885477"
"2023-07-31 09:54:16.536428","276.31464"
"2023-07-31 09:54:17.546438",NULL
"2023-07-31 09:54:18.53023","72.07619"
"2023-07-31 09:54:19.520975","88.266597"
"2023-07-31 09:54:20.531756","71.12334"
"2023-07-31 09:54:21.539099",NULL
"2023-07-31 09:54:22.524338",NULL
